district,year,season,crop,area,production,yield,temperature,rainfall,humidity,nitrogen,phosphorus,potassium,organic_carbon,ph,micronutrient_score
barddhaman,1998,rabi,moong(green gram),26.164869495030228,14.0,0.56,24.96693096360982,112.8430875342399,69.2084587206038,0.5829453012174852,1.0060961756276317,0.7439420798888328,0.509483529730895,4.846374771351004,0.7532463564744302
jalpaiguri,1998,rabi,linseed,874.8274495644287,260.0,0.3095238095238095,24.499297229220552,158.9279246216725,49.03997697019611,0.4764698384905495,0.43848712266450224,0.5979846955338903,0.9775638871659382,5.904833173630232,0.7431198887304733
puruliya,1999,winter,rice,334183.4120445462,535580.0,1.821037921572761,24.30621827103745,133.00230396735947,64.25959466825462,0.3768876523302412,0.9907653631050712,0.843932626439487,0.3256281016811163,6.352487215072501,0.599503593995109
darjiling,2003,whole year,arecanut,241.4158788568194,487.0,1.9637096774193548,16.15007957638198,1201.001836704773,57.40277684828487,0.44076044864267394,1.1405215114587497,0.469370067344118,0.9779524423096948,6.782177800945837,0.3142473246905406
barddhaman,2014,rabi,masoor,1912.104598423523,1556.0,0.8116849243609807,25.288332529661112,1248.1117226281028,63.57473393240791,0.32689407324863184,0.6188962811400982,0.4881171031854374,0.3883000622897538,7.341919886489559,0.7618237882778879
nadia,2009,rabi,groundnut,118.04529520703367,124.0,1.158878504672897,26.56223808417929,1477.2606604191437,61.83649071269464,0.2013414308462825,0.6035669061413903,0.6148111925340223,0.43272924287998943,8.012689729624546,0.7336687915190757
west midnapore,1997,kharif,jute,3223.3327715146656,57390.0,16.053146853146853,27.10292686676187,160.60810182243716,74.09430900963505,0.5829422431873377,0.8989727332124271,0.5072780271587715,0.8863436727566004,7.823425176783125,0.8252286457571198
puruliya,2004,rabi,horse-gram,829.7573321079861,395.0,0.4118873826903024,24.52618612881281,1226.2116904686966,60.84801497780677,0.311943721951332,0.7742098503547902,0.7947329455068048,0.3293311591522643,6.57596624284602,0.6647075084235144
kochbihar,2002,rabi,groundnut,156.24060142191107,134.0,0.7701149425287356,25.249947227751587,1987.2487861487027,73.37332801579267,0.30854882562538,0.828058863563941,0.4860919232229435,0.6683697624104837,5.994661602350762,0.8380772216083525
darjiling,2008,rabi,urad,216.82416929514176,114.0,0.5229357798165137,19.33963662369145,1872.5423467588457,67.19009812557644,0.5421482018840836,0.547512286098545,0.5560847960110854,0.9683615137735245,7.2520457246458445,0.5468691717759516
murshidabad,2007,rabi,groundnut,1.1655017941576522,2.0,2.0,27.792004849916275,1819.3991881622765,64.1467625918672,0.29706609318219185,0.6854395166255718,0.5193281127234994,0.426667836418032,4.71378309858421,0.6091794233992697
west midnapore,2008,kharif,groundnut,634.690268171876,579.0,0.8772727272727273,23.923333334379212,2108.2355806592095,87.50819284059652,0.18600768303940227,0.6786740227592118,0.5600539122656165,0.44010800301911046,5.391439431748569,0.7090132080654213
north 24 parganas,2013,summer,groundnut,1994.8300805921153,6667.0,2.9513058875608675,26.048911155674148,1628.9960348946706,88.09529529662002,0.43089775389166846,0.9093801168510861,0.5526401778227761,0.7780010970919318,5.9039016056634654,0.8210133366131105
west midnapore,2008,winter,sesamum,25.33576647317569,17.0,0.68,21.32522172492556,1714.244359386173,80.78513635616183,0.17355560187952085,0.632023109578844,0.7746118620806751,0.45256910841141074,5.944038527904627,0.6148435297358138
bankura,2003,rabi,khesari,108.55396758049108,129.0,1.2772277227722773,26.97732354039834,1418.3373002973105,59.92024997425547,0.6490922917520926,0.8812128163659747,0.73282227489074,0.6003200305347345,6.600341765163492,0.9283532254647804
darjiling,2011,rabi,potato,5273.576938814387,86647.0,17.419983916365098,17.462233313634286,1714.1784448656292,67.35079263519162,0.5452758533512938,0.9509117287564373,0.45725359683804234,0.9507620196831366,6.379176258742245,0.33459295710465814
barddhaman,2006,kharif,jute,11997.070750525647,229588.0,16.6368115942029,28.527646016065372,988.4524893058209,74.11962357210477,0.5793378260066807,1.190607425371783,0.6589199349622469,0.5565097430002296,6.192570368122325,0.7637630937792119
north 24 parganas,1999,rabi,peas & beans (pulses),461.92220483186406,465.0,0.9375,30.085227932173083,133.53287440315685,79.42771507510666,0.4199389952501171,0.806582542927015,0.5360970247335414,0.7845021769154777,7.858708395280972,0.9654231436653528
west midnapore,2000,autumn,rice,67371.43678245117,121010.0,2.0100995000083057,29.190886821331482,1707.2471344137232,61.0705209721258,0.6107854047447004,0.8517417576608568,0.48881402119120815,0.8326362634454487,6.657046782736254,0.9090846543526487
kochbihar,2000,rabi,urad,4026.597992230575,2520.0,0.6,27.380840149065165,1628.549769336126,79.50622710670729,0.339780979569083,0.9270032546475497,0.5043018454615601,0.7341993890741643,6.584486568096441,0.7571003529102314
west midnapore,1999,summer,sesamum,22106.215375670097,16220.0,0.7389858307895576,23.14837218024616,161.6134837453888,62.29118252075857,0.22778683173688025,0.8631682016621495,0.8274475263324298,0.5365548679171602,5.847600654148724,0.8186224525777667
puruliya,2014,autumn,small millets,174.1215258581559,41.0,0.2662337662337662,22.95372451428793,1306.4702279789974,66.19320958901898,0.29885099573040774,0.6732835075133703,0.5457553821871838,0.397625959147666,7.412570349145936,0.6133864353362977
west midnapore,2000,whole year,arecanut,102.69626824893267,109.0,1.2823529411764707,25.670732326576537,1240.1526697806903,74.41301904047641,0.18426782637952221,0.7885517863389165,0.7070584359771905,0.49984229766077737,6.065839376815157,0.7800973606166595
murshidabad,2007,rabi,gram,6930.370919154634,5149.0,0.8134281200631912,25.743427144994147,1758.7538537627695,80.52277031590864,0.3301100461320091,0.7140632362893807,0.5001124595228204,0.4279220852167353,7.915566680525163,0.6281281765934669
murshidabad,2000,winter,rice,60184.89137022629,106930.0,1.596971235699991,23.661970785897847,1408.8960340567796,55.53991465987023,0.341154698213026,0.755373016953047,0.4711020818081712,0.4201461825705828,7.0299268690718835,0.7469957648858302
west midnapore,2004,summer,rice,114367.52050866591,370448.0,3.0428689945212457,24.032292047347816,1419.4176385913884,71.59312032549052,0.5708383237017145,0.8661507567984889,0.5548103929243046,0.7063542545465993,6.678991808875961,0.919252208614343
west midnapore,2000,rabi,linseed,0.9957690769898582,2.0,2.0,25.802583784000998,1633.081123890675,80.95031025588072,0.2056247693048646,0.6548009263205937,0.7357535658050922,0.44145474843913457,7.0050215616014,0.8237787772155357
hugli,2009,kharif,sunflower,151.31638292088206,184.0,1.1358024691358024,30.279967200438538,762.561592640625,68.50394765826711,0.4558254357478874,0.8984678678802623,0.8835674125378147,0.39745685581417917,6.8608918003886,0.6968857729336341
south 24 parganas,2010,kharif,urad,123.97245088312302,87.0,0.7435897435897436,29.02970565185352,1175.9193855113579,61.966677826300725,0.45718399652914393,0.6877484747908106,0.7075834816134097,0.4840053480175902,7.304674975243251,0.8242154810421879
kochbihar,2000,whole year,potato,11426.307029634912,281697.0,23.03139563404464,22.420800849972196,1567.2983200534752,77.23821854081686,0.3304620090175325,0.8143673412488726,0.45726267924263975,0.5457063613241103,6.253396329334826,0.7323155737584887
uttar dinajpur,2003,kharif,urad,1718.9697925439468,737.0,0.3653941497273178,23.89329307518013,1624.2225463704556,60.77123849570472,0.5015051299838559,0.8517365325410052,0.5379852838308667,0.5344562652653985,6.1041488201434895,0.6959456717420744
maldah,2001,summer,groundnut,114.4630141867657,105.0,0.9722222222222222,22.616557716859145,1148.749432524733,56.40144915656355,0.2334283131006953,0.9796824347347868,0.19967689417484252,0.4683865159261965,6.493573756668249,0.8032698703625688
west midnapore,1999,kharif,jute,2650.284552615201,59410.0,20.221238938053094,27.905832074297905,164.65892624615452,87.79285286330068,0.23793460692840074,0.7949855383734072,0.5844486588605904,0.41314717707631743,6.731084120817458,0.7418536508810827
barddhaman,2009,kharif,cotton(lint),50.135944490310536,48.0,1.0,21.627536706112174,1534.2137835916712,62.82234571223576,0.3938050794099979,0.6572974901911643,0.4969202927710951,0.42563700551850153,6.32093093891793,0.8587185248455605
hugli,1998,whole year,dry chillies,827.9622481137758,535.0,0.6948051948051948,28.015112587305612,93.71390702843294,66.41678564796098,0.44485707203802494,0.8812856877489588,0.9222158738878812,0.48107056742021365,4.394302571719116,0.8950658173166852
bankura,2005,summer,rice,56027.9642237109,127113.0,2.3073278756965747,26.677413911477785,1358.5427069393804,71.96799688755503,0.7809253910201231,0.6968491806720305,0.7988649582690093,0.667219416680221,5.712049230024556,1.0541403549262531
uttar dinajpur,2007,summer,rice,100963.54432953875,273224.0,2.9154466686585003,24.801594196858098,1936.1421851504472,72.08086993774404,0.4198330313780347,0.6046397243349195,0.5370885671605451,0.5015747605773436,6.305591642623219,0.6304021704933032
darjiling,1997,rabi,moong(green gram),117.50492124487744,3.0,0.0260869565217391,17.559172129019267,103.04936206324459,65.80000815026223,0.40434366765300245,0.9048962291586711,0.548761091538186,0.9525409368111806,6.7034809798530715,0.3068799253108637
barddhaman,2000,rabi,groundnut,899.3784609110088,1496.0,1.4900398406374502,30.14621230047718,1533.151981540067,74.06410159598357,0.3358377223598279,0.6927194430736002,0.49553687191792783,0.3917672679389116,7.080692409929644,0.8299300814517767
darjiling,2001,kharif,soyabean,477.23201296593714,294.0,0.6,18.724511207917722,1185.4320544659306,57.98492285087484,0.45904182862485055,0.9535704499516509,0.5704681526415241,0.9811840384037704,7.587960576933681,0.3376542544631437
darjiling,2014,kharif,niger seed,75.948499138807,44.0,0.6376811594202898,14.935598906342467,1259.2369709583415,53.9022998510367,0.4646470743606716,1.2500052075879025,0.4994961960051885,0.9666060043471996,6.921673455718925,0.28586314914713623
darjiling,2005,winter,rice,30378.504876724808,49262.0,1.706989154163346,21.626825455554773,1638.6235084527696,76.86039451095627,0.545794403426951,0.6588811495710545,0.5762096285065131,1.061206862235129,6.325863303236673,0.5681144610766093
north 24 parganas,2006,winter,rice,174357.42907413002,407810.0,2.390081230293156,27.472918377450327,1364.9938242179792,72.07699530855716,0.40552923853549316,0.9623384972605716,0.5187685358074573,0.6826734259165775,6.089732056070112,1.061107247753106
barddhaman,2002,winter,potato,58646.5232998641,1423077.0,27.745700916357965,24.52314807996476,1291.4687516534432,78.72152428955158,0.36918646010960443,0.7914778155410739,0.4101262310092418,0.373646317715404,5.754409075319141,0.7956219977413529
dakshin dinajpur,2004,kharif,urad,874.5476159151325,278.0,0.3297746144721233,18.330765820483784,1366.5353389109428,78.14609800022872,0.48105061136964933,0.4341858003034922,0.7443618972296124,0.5480834611572178,6.614304504349163,0.7797397081109607
west midnapore,2014,summer,rice,212588.09188163053,580442.0,2.9620432741375797,22.932345451926672,1563.5472258841128,72.06021146691594,0.19280770106840558,0.7043059796603993,0.846406357851179,0.45576869404763426,6.237876649036698,0.8628318572590747
nadia,1997,whole year,sesamum,12912.517502970286,14128.0,1.0308646479387085,28.29141678964642,91.77709239940206,71.98760935244994,0.20849529896490043,0.6894994986496792,0.6322931968059662,0.3506179276197224,7.686826582764771,0.6710682494771881
nadia,2007,rabi,masoor,18328.59314464625,13693.0,0.7308780357619429,30.048568194114228,2113.581418697286,74.53250563633426,0.207169214965622,0.6812294230174184,0.5223701256509045,0.3566923348592001,7.0297597431742975,0.7068585987173309
barddhaman,2008,kharif,groundnut,60.205414715613976,76.0,1.2459016393442623,28.611291052407186,1331.5165129510149,83.10655614941321,0.3203304691871724,0.6775724689811096,0.4385582189948382,0.40644264131358104,6.343186962977478,0.6957829091671697
west midnapore,2006,rabi,urad,1138.7257028848746,995.0,0.9004524886877828,22.59995347715734,1941.3578020201362,76.09491081563617,0.19411050958833917,0.6837492864139803,0.815695931276821,0.5064309574341216,5.3238048798326005,0.8100937811208799
west midnapore,2004,kharif,sunflower,441.2568600960569,419.0,0.9928909952606636,18.27775264592713,1728.2491770525435,80.04090450641064,0.49717681043201,0.885868906832759,0.5396495650293169,0.8468128137907219,7.765237062298965,0.8179257775571288
west midnapore,2006,autumn,rice,40383.296787370055,81267.0,1.96050853999807,25.080270386056572,1570.519546088941,93.55916671754134,0.2173895735935596,0.6567426895041358,0.735554488222954,0.5618758943307607,6.394769885676318,1.0780823517511973
uttar dinajpur,2009,kharif,mesta,685.8755706279217,8150.0,10.329531051964512,28.540342591503833,1307.4348289763543,74.20171603639014,0.4986778870131453,0.7455580141913358,0.5019867497092908,0.5093669031623149,5.73542658373672,0.6187864345748558
barddhaman,2009,rabi,moong(green gram),2.153217907188889,1.0,0.5,24.003712930310364,1579.7083402370035,67.21195298676405,0.5285724432814591,1.0317353698169884,0.6757385466989163,0.5062793984442531,6.903984309749879,0.9509208913798188
kochbihar,2005,rabi,khesari,2098.9058328666797,615.0,0.3628318584070796,24.30634302353638,2081.849380150362,58.99761394187906,0.284778262721961,0.9245320991338745,0.49512798822122733,0.6372729168564657,8.09629667832991,0.7925135842393137
west midnapore,2011,kharif,urad,72.94429335351298,20.0,0.2816901408450704,25.81485727027197,2018.7047917743591,80.9690131571958,0.24363140280697868,0.7738650781381189,0.6526540102668934,0.602823061203915,7.082242288068832,0.8447572442061084
haora,1998,whole year,turmeric,130.83921460630424,415.0,3.0072463768115942,29.716639407419343,89.07715975086458,87.27135909470353,0.5033270313995607,0.6641436871883999,0.6568136852813707,0.7042351842745012,6.415200482978882,1.0105416448176476
jalpaiguri,2011,rabi,rapeseed &mustard,10038.93503113028,6516.0,0.6496510468594218,21.433292698366287,2398.053292892266,74.93841846997286,0.4906882120180776,0.33936860921640133,0.45815393642164576,0.9371724580731541,5.210671135218427,0.8053694859307516
uttar dinajpur,2009,summer,maize,16355.215485773488,109155.0,6.224978614200171,28.902930914986324,1549.8177860663911,60.48530484856019,0.42077293613252165,0.6886682357209294,0.4980979967800618,0.489355073253824,7.119834250894743,0.8293053247543052
haora,1997,rabi,wheat,829.5805499606904,630.0,0.8344370860927153,25.777002510425863,79.24969837977474,81.36401600143829,0.4013258371592878,0.6780683411338362,0.6701565181342131,0.7227087610193647,6.730138238175035,1.1510353675872826
west midnapore,1997,whole year,safflower,1106.1639169689995,100.0,0.0833333333333333,23.367559856027437,140.13086830809388,81.05148603070806,0.16056309360342674,0.5744053852656272,0.6743458241507165,0.4557205097474831,7.10219933935015,0.7405149169365056
darjiling,2014,rabi,peas & beans (pulses),191.83144501368727,205.0,1.2058823529411764,22.10383652314609,1334.691294973409,69.52852107125821,0.528127438600445,1.0498805262468371,0.46154062153985675,1.1356637654036292,7.700177989482184,0.3441771636957005
puruliya,2014,rabi,gram,201.92923159284626,203.0,1.0252525252525253,23.48734138082636,1381.09665325598,58.40579087583404,0.3011016132720232,0.9726326206381106,0.5822519970900886,0.2960653996691314,5.337470504123088,0.5467569828177719
barddhaman,2005,whole year,potato,47192.09303695458,921168.0,21.249059998615948,27.034920662874672,1301.7271122401125,63.18870664230381,0.4814990576579917,1.0662113819221664,0.6458111096142354,0.5943394739681926,7.804152797488936,0.8369378187421543
west midnapore,2008,kharif,cotton(lint),262.43762141450304,1043.0,3.5,24.48695690912651,2185.344509365945,85.14604499451127,0.1953303297863946,0.7020420314434977,0.7968092739464567,0.4789848430499126,5.253301944047141,0.6662586986874988
west midnapore,2000,summer,moong(green gram),1284.8296309390757,1290.0,0.8611481975967957,23.53788546574223,1681.9198370540048,72.99820806879443,0.20422232574889096,0.6541477682566222,0.6385349934037742,0.4411531745035696,6.52994114872744,0.8322515154007257
west midnapore,2001,whole year,sesamum,29597.70007347984,28817.0,0.9285023843278774,27.711896470285502,1674.3659204538278,74.18989401164073,0.5355991706312121,0.9369339406231055,0.4636007815734775,0.8368940895200031,5.956492664281448,0.820522411820416
east midnapore,2012,rabi,rapeseed &mustard,1107.9277913624883,1556.0,1.2796052631578947,28.208772248275537,600.4250098334489,65.10835921196393,0.583772061773404,0.782688743160991,0.5098671960158669,0.7833765605819545,6.6238998010251136,0.881885829334299
jalpaiguri,2004,winter,rice,194320.5585223262,275572.0,1.5058826100974332,25.274708585642585,1749.6119708583185,81.45810350407761,0.4995939795377718,0.4483031812269305,0.5539494959372457,0.8926548610728872,5.439715739201198,0.7526629495548354
haora,2011,rabi,rapeseed &mustard,2412.1891931361324,1180.0,0.5298607992815447,27.894977943904706,956.5127423254822,74.52499955012966,0.48645982027263224,0.6255823399501007,0.5435257011336432,0.7761786766340683,5.42398491401772,0.7575113463005732
bankura,2006,rabi,arhar/tur,10.528909163378906,8.0,0.6153846153846154,25.726294472586947,1876.1788639186527,76.84039882718602,0.6331920256302208,0.9881509900585757,0.7913448885588542,0.5778665717129345,5.623723720184243,0.8306297226516963
barddhaman,1999,kharif,maize,463.56008430082466,680.0,1.5489749430523918,24.052718815000592,141.20549559783882,87.76084184842665,0.5982696715072435,0.84218350494331,0.6709169270097954,0.5263128096056481,5.469947676862843,0.7625133422263146
barddhaman,2014,rabi,moong(green gram),5.630034451321964,2.0,0.4,23.58270428914239,1174.437510425789,57.23649671920847,0.34185418161958325,0.5975244764321604,0.4736469693593725,0.34473683218439505,6.7774026998667125,0.7840476446398682
nadia,2003,rabi,urad,1346.4004418947331,1482.0,0.801948051948052,24.634575993485967,1477.492236003858,69.463668353654,0.17149798032646157,0.7747175888296953,0.5327083307805627,0.33953253798022287,7.172191335215641,0.7924237074133369
barddhaman,2002,rabi,dry chillies,1695.2135432338534,1985.0,1.2298636926889714,25.759866082924326,1288.5630554856086,65.64731406081619,0.34526806564758183,0.6537837603685327,0.498011782063121,0.37557473828873095,7.031029054563965,0.615794080196422
bankura,2014,rabi,maize,72.74604030825827,225.0,2.8846153846153846,27.855214302522093,1014.6268215773547,67.11384933872723,0.667929616311388,0.7388957841785073,0.6720364267271131,0.556908275667867,6.854628188234386,1.090397658089464
west midnapore,2014,autumn,maize,19.102687937812103,38.0,2.0,26.41871906975341,1571.9034942340845,76.97649826974435,0.1611601579444783,0.6398862096444701,0.6872064150053903,0.4484995504283996,5.530417472966368,0.7145838762048841
barddhaman,2008,rabi,peas & beans (pulses),97.00874015164447,61.0,0.7625,26.62644312720726,1578.2216155028875,76.02387248439419,0.47666903282494166,0.9704906343921443,0.6826242585285415,0.5198462792094478,6.2519834104772976,0.8547199570285938
dakshin dinajpur,2007,rabi,peas & beans (pulses),16.380373258039995,12.0,0.75,23.110652643468804,976.7605715681941,59.83204764304334,0.4344886451072006,0.4283523081388135,0.5856759665633039,0.43635306348133696,6.0839265961867905,0.7499877732584842
barddhaman,1997,whole year,maize,765.8251726050687,520.0,0.7613469985358712,25.591551808090664,148.21781866434716,56.817519831032286,0.3346487800197667,0.5625591758469621,0.42457791389849714,0.39692613479031924,5.75774611016954,0.8115434413876437
barddhaman,2014,rabi,khesari,320.8226230484798,308.0,0.9194029850746268,29.055134035630996,1229.9415343377245,63.77129587931656,0.49961956313576994,0.9483920022764205,0.5965662642609161,0.5122521977969735,5.651816656258,0.7940534537909403
darjiling,2006,kharif,small millets,172.71605073852083,77.0,0.506578947368421,18.164115654565258,1426.148300349509,70.31436028883154,0.49667171597890875,0.9321911605938581,0.49373033205349065,1.1091591233173608,5.601832269266831,0.33915427507120377
darjiling,1999,summer,moong(green gram),158.4449960661501,20.0,0.125,18.384954715882166,106.34936945829145,72.08208969662869,0.5329478508120302,0.4861255037702634,0.5918334471600664,0.9812837480839807,7.389917047468712,0.5357444057440749
darjiling,2005,whole year,potato,6526.735359454473,108476.0,16.33182776272207,16.63659573708962,1455.807884079745,64.86685735100873,0.4626601587645341,1.1877644991242184,0.4872747940465446,1.1865034284068654,8.114095442161364,0.31048296080093685
west midnapore,2007,rabi,wheat,4840.303090504258,16603.0,2.5390732527909465,23.362384983119274,2569.1823011468277,79.99425542631155,0.5825672924085457,0.9182144640775994,0.6398767690894012,0.7412373422994706,6.735206571181821,0.7457494271621071
nadia,2000,kharif,small millets,63.50328220882656,30.0,0.4615384615384615,30.60650939204731,1375.635843366474,67.97836002718813,0.1875679132183913,0.6679741576931112,0.6440065618395261,0.4314264799528715,7.06461881160727,0.6602062832019582
birbhum,2012,autumn,groundnut,48.02988852878937,49.0,1.0425531914893618,23.887127395701082,1053.4064236198813,59.49994355467916,0.3120008846611757,1.1382801567907663,0.4952777530167161,0.41710970835102923,6.603934684421534,0.7736181080030723
haora,2005,autumn,rice,1153.0685412934033,3612.0,2.62882096069869,28.446382404525274,1027.2088651333734,72.25221639921226,0.5117478430442263,0.7034058504486442,0.6568553256803754,0.6823323017499893,6.042991232192705,0.8686313332915898
barddhaman,2005,whole year,sugarcane,381.7866303595574,32611.0,70.58658008658008,32.90265015095127,1163.5685170187996,69.55925905164246,0.5062169988203908,1.081399686560783,0.7055249112892679,0.5575593413417202,6.5136477505328045,0.8005257689820119
jalpaiguri,2003,whole year,dry chillies,5381.306479863092,5319.0,1.000376151965394,20.72540459338952,1571.1931068800927,51.50459182995111,0.49090775275331183,0.46156596368259184,0.5138380082431797,0.8882520716601008,5.589664660172821,0.7544289198760608
north 24 parganas,2000,whole year,turmeric,737.4197143891081,2082.0,2.554601226993865,23.35412609289122,1227.1333376935436,87.73227446273411,0.47103193999976345,0.739223939205728,0.5069971160022194,0.6563365401606213,7.047168997827577,0.7653487670944377
kochbihar,2013,autumn,sesamum,104.12246092585184,45.0,0.45,27.85348848510525,1870.046239908934,65.71741548931443,0.35244706640227125,1.0158456249255052,0.5011062844229617,0.7207322900748858,6.226309934014035,0.8371626356896017
nadia,2004,rabi,safflower,287.3501339210488,362.0,1.419607843137255,25.74249702194599,1473.4417910853906,73.77942662918187,0.1937484745726489,0.6770899039628104,0.6939484701813515,0.49968451138379344,6.724216305611061,0.6878711059572535
uttar dinajpur,1998,rabi,urad,2193.3516346902347,1414.0,0.6318141197497766,25.016765045694953,132.66943721455274,69.81332667526732,0.49287357481293537,0.7872141016600144,0.5325776413178737,0.586736532704257,5.926004902308506,0.6733707151620737
uttar dinajpur,2007,rabi,peas & beans (pulses),1.950494337467603,2.0,1.0,23.551399527006062,1565.238346612461,64.62653747615491,0.4354450462903358,0.7252725665451535,0.4725606806795882,0.662847378172269,7.438977960550989,0.6587747135474799
haora,2007,summer,moong(green gram),139.99100363726305,96.0,0.6442953020134228,26.243682033717217,1628.6926329586338,59.891211453345285,0.47992760456804123,0.7341521913314121,0.611698478350899,0.7475708198821238,7.193642684559438,1.0335365866098054
barddhaman,1997,autumn,rice,39916.44975122611,91590.0,2.641384282624369,24.99526411808584,105.17755350667139,67.93909223955714,0.4985535049525722,0.980152712084466,0.5836229563023494,0.5713147676361534,6.040380120675376,0.8008024398198182
puruliya,1999,rabi,urad,435.33835078895174,155.0,0.4036458333333333,24.98191617846136,111.98160740055005,71.80285172938434,0.32098168608601857,0.7122506260544569,0.6494083301487878,0.3551116689931546,7.348428279529951,0.5135057680476818
dakshin dinajpur,2006,rabi,masoor,86.03235062370223,31.0,0.3522727272727273,31.632397481268942,973.2516427846526,67.31475554167582,0.4498606219331398,0.43293322255689537,0.6556380089360068,0.5120901796045018,6.3911838424579335,0.803183465366422
maldah,2001,kharif,small millets,1178.0543706506653,411.0,0.3702702702702702,21.554463115663786,1245.0665323875078,60.9378972521296,0.2553273554935094,1.0835042966168702,0.18995643734251552,0.442064011181294,7.212849450360558,0.793656334809969
birbhum,2013,kharif,urad,51.36447342061128,10.0,0.2040816326530612,25.09597164919237,1303.5650288093245,72.16793432216124,0.32710070138368846,0.8870433658251401,0.6543577755517296,0.35117218500787534,6.058821522899313,0.931224725547758
puruliya,2009,kharif,niger seed,239.4412820134555,83.0,0.3360323886639676,21.511269179272876,1635.7293662636673,58.93244475717143,0.34311948412919,0.9665272433351354,0.6140227573980092,0.31329919675648493,7.9331741835402205,0.5238961856197143
bankura,2005,autumn,rice,15126.98884338169,39188.0,2.4927167482984545,27.76484650271644,1239.6068441407788,73.90792011789118,0.8657174899556286,0.9277562590397964,0.6602976054918184,0.5715763251340348,6.417845666171673,1.0195270315979663
darjiling,2002,kharif,soyabean,473.89995757122773,294.0,0.6,17.674322774080284,1183.1678015684267,65.16359332825076,0.503517870658478,0.5350383148420441,0.5765418248747542,1.1141602698864175,5.648532035424603,0.5630795117740911
puruliya,2000,kharif,ragi,211.74829334487856,51.0,0.2642487046632124,26.815978478216504,1040.0661118322544,61.8253421555875,0.3599426741965934,0.84730017170841,0.5046947936364463,0.30813771077807384,6.517918495959013,0.5234773832500607
west midnapore,2007,rabi,urad,939.7206329451319,983.0,0.8895927601809954,21.566543241361003,2432.456798416423,72.998961279979,0.2186440873834642,0.8041079464914336,0.8000964106797482,0.4696189914171388,6.716116823334192,0.8000266287057629
darjiling,2008,rabi,arhar/tur,2.7942216360611227,2.0,0.6666666666666666,19.90220203803493,1542.240051722182,71.76798836689785,0.5223840974701985,0.9194899055713581,0.495748661216037,0.9919152793577894,6.958639719278908,0.2968185024597568
jalpaiguri,2008,kharif,jute,46871.79277252576,521253.0,13.073486995560684,24.675346488584218,2306.767237369495,66.26553531134037,0.43783974300539336,0.44851782672389684,0.5794089471802165,0.9210695676636688,6.431375002292484,0.7383075333117162
hugli,2001,whole year,coconut,1132.453840730052,24972.0,20.81,23.64214769138015,1192.9141997870984,66.27212434914661,0.3478569970675063,0.9187091931816855,0.9291720154657108,0.4181739710639022,6.256116641698519,0.7579851625691126
darjiling,2014,autumn,maize,16183.114731721224,36415.0,2.339844502987856,22.50227905991821,1024.538457061342,73.81738135822509,0.5221840639353295,0.5683460597158551,0.5323096472440856,1.06349123253019,7.6267275719308945,0.6021361846392805
puruliya,2009,summer,groundnut,3.211594550670892,6.0,2.0,27.748954481209818,1634.1896004692685,58.04919522963863,0.3269908465647529,0.8266720836000638,0.8510962922309869,0.31705980858530997,5.7031613496080436,0.5124992930584542
dakshin dinajpur,2013,summer,rice,20717.69515183568,70157.0,3.2540352504638217,28.996636207231745,915.2941243264275,70.79601328458602,0.5175851941528704,0.38726798631991083,0.7965601852480105,0.5672327309549398,5.506816211253291,0.7388519093652159
barddhaman,2006,rabi,masoor,2065.929183797045,640.0,0.3033175355450237,28.478765957192575,1240.796788544296,60.482939966658144,0.2271071312279685,0.6493532618795126,0.4827459424999678,0.3734389056428553,7.164549348084902,0.8095197900911935
maldah,2014,rabi,potato,4939.930844942442,202644.0,36.90475323256238,27.788184001476687,1067.7126962820544,56.54383835385218,0.26121810583226174,0.9515805602389455,0.21058785526833945,0.4310593408147773,6.2733206084617175,0.9563087019780925
darjiling,2001,kharif,mesta,1.0951085462874801,9.0,9.0,19.458181305348326,1076.9812228719884,59.1917246998332,0.4401875110254315,0.5773496110998245,0.5197126642371672,0.9661131847979246,6.3562228959260745,0.4350597697150126
maldah,2012,summer,rice,58391.81217455863,226440.0,3.8472255258418566,28.47498604655736,1210.4640046757956,59.59306193683504,0.23616267551187922,0.7563250822603631,0.21031703604254692,0.44425433929462377,8.483049331998215,0.8437606152711341
barddhaman,2003,kharif,mesta,7.007699867935057,132.0,14.666666666666666,26.512933212158988,1343.424560688513,63.14441061616382,0.48557149425387497,1.0257983175408767,0.6314600478102718,0.5723182743519952,6.496579586565618,0.9196159004393586
barddhaman,2014,kharif,moong(green gram),58.67031529535748,34.0,0.5666666666666667,25.223217623161638,1090.3997179801838,73.88675330043394,0.5454531753878938,0.8729552064933805,0.7737529259544733,0.5799667378807283,6.5162562112343565,0.7778074734659971
barddhaman,2002,rabi,groundnut,1362.2562509051677,2428.0,1.7171145685997171,28.42161026671724,1293.184136140916,60.720519297006604,0.40386370391931803,1.023339512693605,0.6530031333637327,0.5318172183941394,6.655631708353985,0.875935218572095
barddhaman,1997,rabi,khesari,890.7391761376521,1280.0,1.3704496788008564,22.410523728550302,113.9007034505155,57.933246128652534,0.328550695551568,0.6348294215489632,0.5108172816543716,0.35904567253199604,5.991277535751676,0.8208719727280818
darjiling,2003,whole year,dry chillies,326.1446754349107,345.0,0.8518518518518519,16.433715960778027,1081.3943991041172,71.25660451432697,0.4624609674700516,1.3120668904586081,0.5272876598763723,0.853333423728517,6.9032542404808686,0.30286709135234824
